05/19/2026 19:44:45.142 | DEBUG    |                                      InstallAshita | Installing Ashita into the current process.
05/19/2026 19:44:45.142 | DEBUG    |                             AshitaCore::AshitaCore | .ctor
05/19/2026 19:44:45.142 | DEBUG    |                             AshitaCore::Initialize | <Begin>
05/19/2026 19:44:45.142 | DEBUG    |                             AshitaCore::Initialize | ----------------------------------------------------------------------------------------------------
05/19/2026 19:44:45.142 | DEBUG    |                             AshitaCore::Initialize | Starting initialization...
05/19/2026 19:44:45.142 | DEBUG    |                             AshitaCore::Initialize |  - Ashita Install Path : C:\Ashita-v4Radix\
05/19/2026 19:44:45.142 | DEBUG    |                             AshitaCore::Initialize |  - Ashita Config Script: \boot\retail.ini
05/19/2026 19:44:45.142 | DEBUG    |                         ConfigurationManager::Load | Loading configuration file: C:\Ashita-v4Radix\\config\boot\retail.ini
05/19/2026 19:44:45.144 | DEBUG    |                             AshitaCore::Initialize | ----------------------------------------------------------------------------------------------------
05/19/2026 19:44:45.144 | DEBUG    |                             AshitaCore::Initialize | >> BOOT CONFIGURATION DUMP <<
05/19/2026 19:44:45.144 | DEBUG    |                             AshitaCore::Initialize | [ashita.launcher]
05/19/2026 19:44:45.144 | DEBUG    |                             AshitaCore::Initialize |   autoclose : 1
05/19/2026 19:44:45.144 | DEBUG    |                             AshitaCore::Initialize |   name : Example Configuration
05/19/2026 19:44:45.144 | DEBUG    |                             AshitaCore::Initialize | [ashita.boot]
05/19/2026 19:44:45.144 | DEBUG    |                             AshitaCore::Initialize |   file : 
05/19/2026 19:44:45.144 | DEBUG    |                             AshitaCore::Initialize |   gamemodule : ffximain.dll
05/19/2026 19:44:45.144 | DEBUG    |                             AshitaCore::Initialize |   script : defaultDesktop.txt
05/19/2026 19:44:45.144 | DEBUG    |                             AshitaCore::Initialize |   args : 
05/19/2026 19:44:45.144 | DEBUG    |                             AshitaCore::Initialize | [ashita.fonts]
05/19/2026 19:44:45.144 | DEBUG    |                             AshitaCore::Initialize |   d3d8.disable_scaling : 0
05/19/2026 19:44:45.144 | DEBUG    |                             AshitaCore::Initialize |   d3d8.family : Arial
05/19/2026 19:44:45.144 | DEBUG    |                             AshitaCore::Initialize |   d3d8.height : 10
05/19/2026 19:44:45.144 | DEBUG    |                             AshitaCore::Initialize | [ashita.input]
05/19/2026 19:44:45.144 | DEBUG    |                             AshitaCore::Initialize |   gamepad.allowbackground : 0
05/19/2026 19:44:45.144 | DEBUG    |                             AshitaCore::Initialize |   gamepad.disableenumeration : 0
05/19/2026 19:44:45.144 | DEBUG    |                             AshitaCore::Initialize |   keyboard.blockinput : 0
05/19/2026 19:44:45.144 | DEBUG    |                             AshitaCore::Initialize |   keyboard.blockbindsduringinput : 1
05/19/2026 19:44:45.144 | DEBUG    |                             AshitaCore::Initialize |   keyboard.silentbinds : 1
05/19/2026 19:44:45.144 | DEBUG    |                             AshitaCore::Initialize |   keyboard.windowskeyenabled : 0
05/19/2026 19:44:45.144 | DEBUG    |                             AshitaCore::Initialize |   mouse.blockinput : 0
05/19/2026 19:44:45.144 | DEBUG    |                             AshitaCore::Initialize |   mouse.unhook : 1
